buy_date,latest_date,strategy,universe,ticker,name,sector,original_rank,current_rank,return,buy_close,latest_close,selection_reason,signal_reason
2026-08-06,2026-08-07,Aster Research,Deep v3 Daily CNN 确认层,COP,ConocoPhillips,Energy,1,1,0.00000000,115.665001,115.665001,Research当日前50,
2026-08-06,2026-08-07,Aster Research,Deep v4 Shape Embedding 确认层,COP,ConocoPhillips,Energy,1,1,0.00000000,115.665001,115.665001,Research当日前50,
2026-08-06,2026-08-07,Aster Research,单一信号 EMA Cross,GNE,GENIE ENERGY LTD CLASS B,Utilities,1,11,-0.00949796,14.740000,14.600000,Research当日前50,
2026-08-06,2026-08-07,Aster Research,单一信号 EMA Candle Capture,PCVX,VAXCYTE,Health Care,1,16,-0.01392425,58.889999,58.070000,Research当日前50,
2026-08-06,2026-08-07,Aster Research,单一信号 EMA Candle Capture,ANIP,ANI PHARMACEUTICALS,Health Care,2,24,-0.05300735,82.629997,78.250000,Research当日前50,
2026-08-06,2026-08-07,Aster Research,Deep v3 Daily CNN 确认层,MUR,MURPHY OIL CORP,Energy,2,2,0.00000000,36.825001,36.825001,Research当日前50,
2026-08-06,2026-08-07,Aster Research,Deep v4 Shape Embedding 确认层,MUR,MURPHY OIL CORP,Energy,2,2,0.00000000,36.825001,36.825001,Research当日前50,
2026-08-06,2026-08-07,Aster Research,单一信号 EMA Cross,SBGI,SINCLAIR CLASS A,Communication,2,15,-0.03794038,14.760000,14.200000,Research当日前50,
2026-08-06,2026-08-07,Aster Research,v4 Tactical Breakout,YORW,YORK WATER,Utilities,2,10,0.00284720,31.610001,31.700001,Research当日前50,
2026-08-06,2026-08-07,Aster Research,Deep v3 Daily CNN 确认层,FIVE,"Five Below, Inc. - Common Stock",,3,3,0.00000000,204.139999,204.139999,Research当日前50,
2026-08-06,2026-08-07,Aster Research,Deep v4 Shape Embedding 确认层,FIVE,"Five Below, Inc. - Common Stock",,3,3,0.00000000,204.139999,204.139999,Research当日前50,
2026-08-06,2026-08-07,Aster Research,单一趋势 Trend Relay,NDSN,Nordson Corporation,Industrials,3,2,0.00365711,308.980011,310.109985,Research当日前50,
2026-08-06,2026-08-07,Aster Research,Deep v3 Daily CNN 确认层,CLW,CLEARWATER PAPER CORP,Materials,4,4,0.00000000,16.424999,16.424999,Research当日前50,
2026-08-06,2026-08-07,Aster Research,Deep v4 Shape Embedding 确认层,CLW,CLEARWATER PAPER CORP,Materials,4,4,0.00000000,16.424999,16.424999,Research当日前50,
2026-08-06,2026-08-07,Aster Research,v4 Tactical Breakout,HCI,HCI GROUP INC,Financials,4,48,0.04434564,180.964996,188.990005,Research当日前50,
2026-08-06,2026-08-07,Aster Research,共识Agent 多榜单共振,VSNT,"Versant Media Group, Inc. - Class A Common Stock",,4,7,0.01177386,38.220001,38.669998,Research当日前50,
2026-08-06,2026-08-07,Aster Research,Deep v3 Daily CNN 确认层,AIR,AAR CORP,Industrials,5,5,0.00000000,135.850006,135.850006,Research当日前50,
2026-08-06,2026-08-07,Aster Research,Deep v4 Shape Embedding 确认层,AIR,AAR CORP,Industrials,5,5,0.00000000,135.850006,135.850006,Research当日前50,
2026-08-06,2026-08-07,Aster Research,Deep v3 Daily CNN 确认层,GCO,GENESCO INC,Consumer Discretionary,6,6,0.00000000,37.150002,37.150002,Research当日前50,
2026-08-06,2026-08-07,Aster Research,Deep v4 Shape Embedding 确认层,GCO,GENESCO INC,Consumer Discretionary,6,6,0.00000000,37.150002,37.150002,Research当日前50,
2026-08-06,2026-08-07,Aster Research,单一信号 EMA Cross,GLNG,GOLAR LNG,Energy,6,23,-0.01156409,51.020000,50.430000,Research当日前50,
2026-08-06,2026-08-07,Aster Research,v5 Risk Adjusted,IBP,INSTALLED BUILDING PRODUCTS INC,Consumer Discretionary,6,37,0.00660198,242.350006,243.949997,Research当日前50,
2026-08-06,2026-08-07,Aster Research,单一信号 EMA Candle Capture,TARS,TARSUS PHARMACEUTICALS,Health Care,6,13,-0.00826574,65.330002,64.790001,Research当日前50,
2026-08-06,2026-08-07,Aster Research,v2 Balanced,YORW,YORK WATER,Utilities,6,7,0.00284720,31.610001,31.700001,Research当日前50,
2026-08-06,2026-08-07,Aster Research,单一信号 EMA Candle Capture,MNSB,MAINSTREET BANCSHARES INC,Financials,7,19,0.00166255,24.059999,24.100000,Research当日前50,
2026-08-06,2026-08-07,Aster Research,Deep v3 Daily CNN 确认层,ULTA,Ulta Beauty,Consumer Discretionary,7,7,0.00000000,488.079987,488.079987,Research当日前50,
2026-08-06,2026-08-07,Aster Research,Deep v4 Shape Embedding 确认层,ULTA,Ulta Beauty,Consumer Discretionary,7,7,0.00000000,488.079987,488.079987,Research当日前50,
2026-08-06,2026-08-07,Aster Research,v2 Balanced,VSNT,"Versant Media Group, Inc. - Class A Common Stock",,7,10,0.01177386,38.220001,38.669998,Research当日前50,
2026-08-06,2026-08-07,Aster Research,单一信号 EMA Cross,AZO,AutoZone,Consumer Discretionary,8,36,0.01887321,3068.909912,3126.830078,Research当日前50,
2026-08-06,2026-08-07,Aster Research,v2 Balanced,CPAY,Corpay,Financials,8,32,-0.01414664,398.679993,393.040009,Research当日前50,
2026-08-06,2026-08-07,Aster Research,Deep v3 Daily CNN 确认层,FOXA,Fox Corporation (Class A),Communication Services,8,8,0.00000000,57.480000,57.480000,Research当日前50,
2026-08-06,2026-08-07,Aster Research,Deep v4 Shape Embedding 确认层,FOXA,Fox Corporation (Class A),Communication Services,8,8,0.00000000,57.480000,57.480000,Research当日前50,
2026-08-06,2026-08-07,Aster Research,单一信号 EMA Candle Capture,SNFCA,SECURITY NATIONAL FINANCIAL CORP C,Financials,8,17,0.00103842,9.630000,9.640000,Research当日前50,
2026-08-06,2026-08-07,Aster Research,共识Agent 多榜单共振,CPAY,Corpay,Financials,9,5,-0.01414664,398.679993,393.040009,Research当日前50,
2026-08-06,2026-08-07,Aster Research,Deep v3 Daily CNN 确认层,FOX,Fox Corporation (Class B),Communication Services,9,9,0.00000000,51.549999,51.549999,Research当日前50,
2026-08-06,2026-08-07,Aster Research,Deep v4 Shape Embedding 确认层,FOX,Fox Corporation (Class B),Communication Services,9,9,0.00000000,51.549999,51.549999,Research当日前50,
2026-08-06,2026-08-07,Aster Research,单一信号 EMA Candle Capture,LWAY,LIFEWAY FOODS INC,Consumer Staples,9,46,0.01416616,31.059999,31.500000,Research当日前50,
2026-08-06,2026-08-07,Aster Research,单一信号 EMA Cross,RL,Ralph Lauren Corporation,Consumer Discretionary,9,2,0.00010103,395.700012,395.739990,Research当日前50,
2026-08-06,2026-08-07,Aster Research,Deep v3 Daily CNN 确认层,NOG,NORTHERN OIL AND GAS INC,Energy,10,10,0.00000000,21.200001,21.200001,Research当日前50,
2026-08-06,2026-08-07,Aster Research,Deep v4 Shape Embedding 确认层,NOG,NORTHERN OIL AND GAS INC,Energy,10,10,0.00000000,21.200001,21.200001,Research当日前50,
2026-08-06,2026-08-07,Aster Research,单一信号 EMA Candle Capture,RCUS,ARCUS BIOSCIENCES,Health Care,10,8,0.01040748,28.344999,28.639999,Research当日前50,
2026-08-06,2026-08-07,Aster Research,单一信号 EMA Cross,VSNT,"Versant Media Group, Inc. - Class A Common Stock",,10,32,0.01177386,38.220001,38.669998,Research当日前50,
2026-08-06,2026-08-07,Aster Research,Deep v3 Daily CNN 确认层,AKAM,Akamai Technologies,Information Technology,11,11,0.00000000,123.129997,123.129997,Research当日前50,
2026-08-06,2026-08-07,Aster Research,Deep v4 Shape Embedding 确认层,AKAM,Akamai Technologies,Information Technology,11,11,0.00000000,123.129997,123.129997,Research当日前50,
2026-08-06,2026-08-07,Aster Research,单一信号 EMA Cross,NOVT,NOVANTA,Information Technology,11,47,0.01867492,163.320007,166.369995,Research当日前50,
2026-08-06,2026-08-07,Aster Research,单一信号 EMA Candle Capture,STX,Seagate Technology,Information Technology,11,26,-0.04711882,852.950012,812.760010,Research当日前50,
2026-08-06,2026-08-07,Aster Research,v4 Tactical Breakout,CPAY,Corpay,Financials,12,50,-0.01414664,398.679993,393.040009,Research当日前50,
