buy_date,latest_date,strategy,universe,ticker,name,sector,original_rank,current_rank,return,buy_close,latest_close,selection_reason,signal_reason
2026-09-17,2026-09-18,Aster Research,单一趋势 Trend Relay,AMD,Advanced Micro Devices,Information Technology,1,3,0.02702302,545.090027,559.820007,Research当日前50,
2026-09-17,2026-09-18,Aster Research,Deep v3 Daily CNN 确认层,ARM,Arm Holdings plc - American Depositary Shares,,1,7,0.04043032,264.899994,275.609985,Research当日前50,
2026-09-17,2026-09-18,Aster Research,缠论K线 洗盘反转,FTNT,Fortinet,Information Technology,1,5,-0.01587673,172.580002,169.839996,Research当日前50,
2026-09-17,2026-09-18,Aster Research,单一信号 EMA Cross,GATX,GATX,Industrials,1,11,-0.01167626,180.279999,178.175003,Research当日前50,
2026-09-17,2026-09-18,Aster Research,v3 Quality Momentum,CMRE,COSTAMARE,Industrials,2,6,0.00585938,15.360000,15.450000,Research当日前50,
2026-09-17,2026-09-18,Aster Research,单一趋势 Trend Relay,FFIV,"F5, Inc.",Information Technology,2,2,-0.00595922,434.619995,432.029999,Research当日前50,
2026-09-17,2026-09-18,Aster Research,单一信号 EMA Candle Capture,RMBI,RICHMOND MUTUAL BANCORPORATION INC,Financials,2,37,-0.02289604,16.160000,15.790000,Research当日前50,
2026-09-17,2026-09-18,Aster Research,缠论K线 洗盘反转,VRSN,Verisign,Information Technology,2,2,0.00354248,302.049988,303.119995,Research当日前50,
2026-09-17,2026-09-18,Aster Research,v5 Risk Adjusted,CMRE,COSTAMARE,Industrials,3,29,0.00585938,15.360000,15.450000,Research当日前50,
2026-09-17,2026-09-18,Aster Research,单一信号 EMA Cross,ERIC,Ericsson - American Depositary Shares each representing 1 underlying Class B share,,3,9,-0.01166181,10.290000,10.170000,Research当日前50,
2026-09-17,2026-09-18,Aster Research,缠论K线 洗盘反转,XMTR,XOMETRY CLASS A,Industrials,3,9,0.02015534,95.260002,97.180000,Research当日前50,
2026-09-17,2026-09-18,Aster Research,单一信号 EMA Cross,COHU,COHU,Information Technology,4,1,0.05000000,55.000000,57.750000,Research当日前50,
2026-09-17,2026-09-18,Aster Research,缠论K线 洗盘反转,QCOM,Qualcomm,Information Technology,4,23,-0.05823754,188.710007,177.720001,Research当日前50,
2026-09-17,2026-09-18,Aster Research,Deep v4 Shape Embedding 确认层,ARM,Arm Holdings plc - American Depositary Shares,,5,16,0.04043032,264.899994,275.609985,Research当日前50,
2026-09-17,2026-09-18,Aster Research,缠论K线 洗盘反转,EWTX,EDGEWISE THERAPEUTICS,Health Care,5,13,-0.03451212,46.939999,45.320000,Research当日前50,
2026-09-17,2026-09-18,Aster Research,Deep v3 Daily CNN 确认层,KN,KNOWLES,Information Technology,5,12,0.00479961,35.419998,35.590000,Research当日前50,
2026-09-17,2026-09-18,Aster Research,v4 Tactical Breakout,SENS,SENSEONICS HOLDINGS INC,Health Care,5,18,0.01590668,9.430000,9.580000,Research当日前50,
2026-09-17,2026-09-18,Aster Research,共识Agent 多榜单共振,CMRE,COSTAMARE,Industrials,6,43,0.00585938,15.360000,15.450000,Research当日前50,
2026-09-17,2026-09-18,Aster Research,缠论K线 洗盘反转,TENB,TENABLE HOLDINGS,Information Technology,6,10,-0.01747091,36.060001,35.430000,Research当日前50,
2026-09-17,2026-09-18,Aster Research,单一信号 EMA Cross,EAF,GRAFTECH INTERNATIONAL LTD,Industrials,7,17,0.02621723,8.010000,8.220000,Research当日前50,
2026-09-17,2026-09-18,Aster Research,Deep v4 Shape Embedding 确认层,VSTS,VESTIS,Industrials,7,19,-0.00144404,13.850000,13.830000,Research当日前50,
2026-09-17,2026-09-18,Aster Research,缠论K线 洗盘反转,GILD,Gilead Sciences,Health Care,8,6,-0.00516932,150.889999,150.110001,Research当日前50,
2026-09-17,2026-09-18,Aster Research,单一信号 EMA Cross,MTRN,MATERION,Materials,8,16,0.00294958,250.880005,251.619995,Research当日前50,
