buy_date,latest_date,strategy,universe,ticker,name,sector,original_rank,current_rank,return,buy_close,latest_close,selection_reason,signal_reason
2026-09-16,2026-09-17,Aster Call,Aster Call,RAMP,LIVERAMP HOLDINGS INC,Information Technology,3,13,0.00026411,37.869999,37.880001,Aster当日前50,
2026-09-16,2026-09-17,Aster Call,Aster Call,OPCH,OPTION CARE HEALTH INC,Health Care,5,41,0.00122603,24.469999,24.500000,Aster当日前50,
2026-09-16,2026-09-17,Aster Call,Aster Call,BRKR,Bruker Corporation - Common Stock,,9,17,0.03922863,60.669998,63.049999,Aster当日前50,
2026-09-16,2026-09-17,Aster Call,Aster Call,ESQ,ESQUIRE FINANCIAL HOLDINGS INC,Financials,12,27,0.02097095,121.120003,123.660004,Aster当日前50,
2026-09-16,2026-09-17,Aster Call,Aster Call,WMK,WEIS MARKETS,Consumer Staples,16,46,-0.00369615,73.050003,72.779999,Aster当日前50,
2026-09-16,2026-09-17,Aster Call,Aster Call,CHRW,C.H. Robinson,Industrials,22,49,0.00228062,153.470001,153.820007,Aster当日前50,
2026-09-16,2026-09-17,Aster Call,Aster Call,PRLB,PROTO LABS,Industrials,23,37,0.03971402,83.220001,86.525002,Aster当日前50,
2026-09-16,2026-09-17,Aster Call,Aster Call,ARL,AMERICAN REALTY INVESTORS INC,Real Estate,27,23,0.02508413,16.344999,16.754999,Aster当日前50,
2026-09-16,2026-09-17,Aster Call,Aster Call,PRSU,PURSUIT ATTRACTIONS AND HOSPITALIT,Consumer Discretionary,37,45,0.00051116,48.910000,48.935001,Aster当日前50,
2026-09-16,2026-09-17,Aster Call,Aster Call,DHR,Danaher Corporation,Health Care,40,33,0.01969721,208.404999,212.509995,Aster当日前50,
2026-09-16,2026-09-17,Aster Call,Aster Call,ISRG,Intuitive Surgical,Health Care,41,39,0.00326977,382.290009,383.540009,Aster当日前50,
2026-09-16,2026-09-17,Aster Call,Aster Call,HONA,Honeywell Aerospace,Industrials,44,28,0.01796816,164.179993,167.130005,Aster当日前50,
2026-09-15,2026-09-17,Aster Call,Aster Call,GENB,GENERATE BIOMEDICINES INC,Health Care,38,34,0.05744286,16.190001,17.120001,Aster当日前50,
2026-09-15,2026-09-17,Aster Call,Aster Call,ARL,AMERICAN REALTY INVESTORS INC,Real Estate,47,23,0.04197755,16.080000,16.754999,Aster当日前50,连续至少3个快照排名改善
2026-09-14,2026-09-17,Aster Call,Aster Call,NGVC,NATURAL GROCERS BY VITAMIN COTTAGE,Consumer Staples,49,42,-0.00221496,29.344999,29.280001,Aster当日前50,
2026-09-11,2026-09-17,Aster Call,Aster Call,ARL,AMERICAN REALTY INVESTORS INC,Real Estate,6,23,0.04197755,16.080000,16.754999,Aster当日前50,
2026-09-11,2026-09-17,Aster Call,Aster Call,WMK,WEIS MARKETS,Consumer Staples,19,46,0.00915136,72.120003,72.779999,Aster当日前50,
2026-09-11,2026-09-17,Aster Call,Aster Call,CLFD,CLEARFIELD INC,Information Technology,26,7,0.02065286,30.020000,30.639999,Aster当日前50,
